Date,Open,High,Low,Close,Adj Close,Volume,Return
1993/11/23,459.130005,461.769989,458.470001,461.029999,461.029999,260400000,0.004138248
1993/11/24,461.029999,462.899994,461.029999,462.359985,462.359985,230630000,0.002884814
1993/11/26,462.359985,463.630005,462.359985,463.059998,463.059998,90220000,0.001514
1993/11/29,463.059998,464.829987,461.829987,461.899994,461.899994,272710000,-0.002505084
1993/11/30,461.899994,463.619995,460.450012,461.790009,461.790009,286660000,-0.000238114
1993/12/1,461.929993,464.470001,461.630005,461.890015,461.890015,293870000,0.000216562
1993/12/2,461.890015,463.220001,461.450012,463.109985,463.109985,256370000,0.002641256
1993/12/3,463.130005,464.890015,462.670013,464.890015,464.890015,268360000,0.003843644
1993/12/6,464.890015,466.890015,464.399994,466.429993,466.429993,292370000,0.003312564
1993/12/7,466.429993,466.769989,465.440002,466.76001,466.76001,285690000,0.000707538
1993/12/8,465.880005,466.730011,465.420013,466.290009,466.290009,314460000,-0.001006944
1993/12/9,466.290009,466.540009,463.869995,464.179993,464.179993,287570000,-0.004525115
1993/12/10,464.179993,464.869995,462.660004,463.929993,463.929993,245620000,-0.000538584
1993/12/13,463.929993,465.709991,462.709991,465.700012,465.700012,256580000,0.003815272
1993/12/14,465.730011,466.119995,462.459991,463.059998,463.059998,275050000,-0.005668915
1993/12/15,463.059998,463.690002,461.839996,461.839996,461.839996,331770000,-0.002634652
1993/12/16,461.859985,463.980011,461.859985,463.339996,463.339996,284620000,0.003247878
1993/12/17,463.339996,466.380005,463.339996,466.380005,466.380005,363750000,0.006561076
1993/12/20,466.380005,466.899994,465.529999,465.850006,465.850006,255900000,-0.00113641
1993/12/21,465.839996,465.920013,464.029999,465.299988,465.299988,273370000,-0.001180676
1993/12/22,465.079987,467.380005,465.079987,467.320007,467.320007,272440000,0.004341326
1993/12/23,467.299988,468.970001,467.299988,467.380005,467.380005,227240000,0.000128387
1993/12/27,467.399994,470.549988,467.350006,470.540009,470.540009,171200000,0.006761102
1993/12/28,470.609985,471.049988,469.429993,470.940002,470.940002,200960000,0.000850072
1993/12/29,470.880005,471.290009,469.869995,470.579987,470.579987,269570000,-0.00076446
1993/12/30,470.579987,470.579987,468.089996,468.640015,468.640015,195860000,-0.004122513
1993/12/31,468.660004,470.75,466.450012,466.450012,466.450012,168590000,-0.004673103
1994/1/3,466.51001,466.940002,464.359985,465.440002,465.440002,270140000,-0.002165312
1994/1/4,465.440002,466.890015,464.440002,466.890015,466.890015,326600000,0.00311536
1994/1/5,466.890015,467.820007,465.920013,467.549988,467.549988,400030000,0.001413551
1994/1/6,467.549988,469,467.019989,467.119995,467.119995,365960000,-0.000919673
1994/1/7,467.089996,470.26001,467.029999,469.899994,469.899994,324920000,0.005951359
1994/1/10,469.899994,475.269989,469.549988,475.269989,475.269989,319490000,0.011427953
1994/1/11,475.269989,475.279999,473.269989,474.130005,474.130005,305490000,-0.002398603
1994/1/12,474.130005,475.059998,472.140015,474.170013,474.170013,310690000,8.43819E-05
1994/1/13,474.170013,474.170013,471.799988,472.470001,472.470001,277970000,-0.003585237
1994/1/14,472.5,475.320007,472.5,474.910004,474.910004,304920000,0.005164355
1994/1/17,474.910004,474.910004,472.839996,473.299988,473.299988,233980000,-0.00339015
1994/1/18,473.299988,475.190002,473.290009,474.25,474.25,308840000,0.002007209
1994/1/19,474.25,474.700012,472.209991,474.299988,474.299988,311370000,0.000105404
1994/1/20,474.299988,475,473.420013,474.980011,474.980011,310450000,0.00143374
1994/1/21,474.980011,475.559998,473.720001,474.720001,474.720001,346350000,-0.000547413
1994/1/24,474.720001,475.200012,471.48999,471.970001,471.970001,296900000,-0.005792888
1994/1/25,471.970001,472.559998,470.269989,470.920013,470.920013,326120000,-0.002224692
1994/1/26,470.920013,473.440002,470.720001,473.200012,473.200012,304660000,0.004841584
1994/1/27,473.200012,477.519989,473.200012,477.049988,477.049988,346500000,0.008136044
1994/1/28,477.049988,479.75,477.049988,478.700012,478.700012,313140000,0.003458807
1994/1/31,478.700012,482.850006,478.700012,481.609985,481.609985,322870000,0.006078907
1994/2/1,481.600006,481.640015,479.179993,479.619995,479.619995,322510000,-0.004131953
1994/2/2,479.619995,482.230011,479.570007,482,482,328960000,0.004962272
1994/2/3,481.959991,481.959991,478.709991,480.709991,480.709991,318350000,-0.002676367
1994/2/4,480.679993,481.019989,469.279999,469.809998,469.809998,378380000,-0.022674779
1994/2/7,469.809998,472.089996,467.570007,471.76001,471.76001,348270000,0.00415064
1994/2/8,471.76001,472.329987,469.5,471.049988,471.049988,318180000,-0.001505049
1994/2/9,471.049988,473.410004,471.049988,472.769989,472.769989,332670000,0.003651419
1994/2/10,472.809998,473.130005,468.910004,468.929993,468.929993,327250000,-0.008122335
1994/2/11,468.929993,471.130005,466.890015,470.179993,470.179993,213740000,0.002665643
1994/2/14,470.179993,471.98999,469.049988,470.230011,470.230011,263190000,0.000106381
1994/2/15,470.230011,473.410004,470.230011,472.519989,472.519989,306790000,0.00486991
1994/2/16,472.529999,474.160004,471.940002,472.790009,472.790009,295450000,0.000571447
1994/2/17,472.790009,475.119995,468.440002,470.339996,470.339996,340030000,-0.005182032
1994/2/18,470.290009,471.089996,466.070007,467.690002,467.690002,293210000,-0.005634209
1994/2/22,467.690002,471.649994,467.579987,471.459991,471.459991,270900000,0.008060871
1994/2/23,471.480011,472.410004,469.470001,470.690002,470.690002,309910000,-0.001633201
1994/2/24,470.649994,470.649994,464.26001,464.26001,464.26001,342940000,-0.013660779
1994/2/25,464.329987,466.480011,464.329987,466.070007,466.070007,273680000,0.003898671
1994/2/28,466.070007,469.160004,466.070007,467.140015,467.140015,268690000,0.00229581
1994/3/1,467.190002,467.429993,462.019989,464.440002,464.440002,304450000,-0.00577988
1994/3/2,464.399994,464.869995,457.48999,464.809998,464.809998,361130000,0.00079665
1994/3/3,464.809998,464.829987,462.5,463.01001,463.01001,291790000,-0.003872524
1994/3/4,463.029999,466.160004,462.410004,464.73999,464.73999,311850000,0.003736377
1994/3/7,464.73999,468.070007,464.73999,466.910004,466.910004,285590000,0.004669308
1994/3/8,466.920013,467.790009,465.019989,465.880005,465.880005,298110000,-0.00220599
1994/3/9,465.940002,467.420013,463.399994,467.059998,467.059998,309810000,0.002532826
1994/3/10,467.079987,467.290009,462.459991,463.899994,463.899994,369370000,-0.006765735
1994/3/11,463.859985,466.609985,462.540009,466.440002,466.440002,303890000,0.005475335
1994/3/14,466.440002,467.600006,466.079987,467.390015,467.390015,260150000,0.002036731
1994/3/15,467.390015,468.98999,466.040009,467.01001,467.01001,303750000,-0.000813036
1994/3/16,467.040009,469.850006,465.480011,469.420013,469.420013,307640000,0.005160495
1994/3/17,469.420013,471.049988,468.619995,470.899994,470.899994,303930000,0.003152786
1994/3/18,470.890015,471.089996,467.829987,471.059998,471.059998,462240000,0.000339783
1994/3/21,471.059998,471.059998,467.230011,468.540009,468.540009,247380000,-0.005349614
1994/3/22,468.399994,470.470001,467.880005,468.799988,468.799988,282240000,0.00055487
1994/3/23,468.890015,470.380005,468.519989,468.540009,468.540009,281500000,-0.000554563
1994/3/24,468.570007,468.570007,462.410004,464.350006,464.350006,303740000,-0.008942679
1994/3/25,464.350006,465.290009,460.579987,460.579987,460.579987,249640000,-0.008118917
1994/3/28,460.579987,461.119995,456.100006,460,460,287350000,-0.001259254
1994/3/29,460,460.320007,452.429993,452.480011,452.480011,305360000,-0.016347802
1994/3/30,452.480011,452.48999,445.549988,445.549988,445.549988,390520000,-0.015315645
1994/3/31,445.549988,447.160004,436.160004,445.769989,445.769989,403580000,0.000493774
1994/4/4,445.660004,445.660004,435.859985,438.920013,438.920013,344390000,-0.015366615
1994/4/5,439.140015,448.290009,439.140015,448.290009,448.290009,365990000,0.021347844
1994/4/6,448.290009,449.630005,444.980011,448.049988,448.049988,302000000,-0.000535415
1994/4/7,448.109985,451.100006,446.380005,450.880005,450.880005,289280000,0.006316297
1994/4/8,450.890015,450.890015,445.51001,447.100006,447.100006,264090000,-0.008383603
1994/4/11,447.119995,450.339996,447.100006,449.869995,449.869995,243180000,0.006195457
1994/4/12,449.829987,450.799988,447.329987,447.570007,447.570007,257990000,-0.005112561
1994/4/13,447.630005,448.570007,442.619995,446.26001,446.26001,278030000,-0.00292691
1994/4/14,446.26001,447.549988,443.570007,446.380005,446.380005,275130000,0.00026889
1994/4/15,446.380005,447.850006,445.809998,446.179993,446.179993,309550000,-0.000448076
1994/4/18,446.269989,447.869995,441.480011,442.459991,442.459991,271470000,-0.008337447
1994/4/19,442.540009,444.820007,438.829987,442.540009,442.540009,323280000,0.000180848
1994/4/20,442.540009,445.01001,439.399994,441.959991,441.959991,366540000,-0.001310657
1994/4/21,441.959991,449.140015,441.959991,448.730011,448.730011,378770000,0.015318174
1994/4/22,448.730011,449.959991,447.160004,447.630005,447.630005,295710000,-0.002451376
1994/4/25,447.640015,452.709991,447.579987,452.709991,452.709991,262320000,0.011348627
1994/4/26,452.709991,452.790009,450.660004,451.869995,451.869995,288120000,-0.001855484
1994/4/28,451.839996,452.230011,447.970001,449.100006,449.100006,325200000,-0.006130057
1994/4/29,449.070007,451.350006,447.910004,450.910004,450.910004,293970000,0.004030278
1994/5/2,450.910004,453.570007,449.049988,453.019989,453.019989,296130000,0.004679393
1994/5/3,453.059998,453.980011,450.51001,453.029999,453.029999,288270000,2.20962E-05
1994/5/4,453.040009,453.109985,449.869995,451.720001,451.720001,267940000,-0.002891636
1994/5/5,451.720001,452.820007,450.720001,451.380005,451.380005,255690000,-0.00075267
1994/5/6,451.369995,451.369995,445.640015,447.820007,447.820007,291910000,-0.00788692
1994/5/9,447.820007,447.820007,441.839996,442.320007,442.320007,250870000,-0.01228172
1994/5/10,442.369995,446.839996,442.369995,446.01001,446.01001,297660000,0.008342383
1994/5/11,446.029999,446.029999,440.779999,441.48999,441.48999,277400000,-0.010134347
1994/5/12,441.5,444.799988,441.5,443.75,443.75,272770000,0.005119052
1994/5/13,443.619995,444.720001,441.209991,444.140015,444.140015,252070000,0.000878907
1994/5/16,444.149994,445.820007,443.619995,444.48999,444.48999,234700000,0.000787983
1994/5/17,444.48999,449.369995,443.700012,449.369995,449.369995,311280000,0.010978886
1994/5/18,449.390015,454.450012,448.869995,453.690002,453.690002,337670000,0.009613475
1994/5/19,453.690002,456.880005,453,456.480011,456.480011,303680000,0.006149593
1994/5/20,456.480011,456.480011,454.220001,454.920013,454.920013,295180000,-0.003417451
1994/5/23,454.920013,454.920013,451.790009,453.200012,453.200012,249420000,-0.003780887
1994/5/24,453.209991,456.769989,453.209991,454.809998,454.809998,280040000,0.003552484
1994/5/25,454.839996,456.339996,452.200012,456.339996,456.339996,254420000,0.003364038
1994/5/26,456.329987,457.769989,455.790009,457.059998,457.059998,255740000,0.001577775
1994/5/27,457.029999,457.329987,454.670013,457.329987,457.329987,186430000,0.000590708
1994/5/31,457.320007,457.609985,455.160004,456.5,456.5,216700000,-0.001814854
1994/6/1,456.5,458.290009,453.98999,457.630005,457.630005,279910000,0.002475367
1994/6/2,457.619995,458.5,457.26001,457.649994,457.649994,271630000,4.36794E-05
1994/6/3,457.649994,460.859985,456.269989,460.130005,460.130005,271490000,0.005419012
1994/6/6,460.130005,461.869995,458.850006,458.880005,458.880005,259080000,-0.002716624
1994/6/7,458.880005,459.459991,457.649994,458.209991,458.209991,234680000,-0.001460107
1994/6/8,458.209991,459.73999,455.429993,457.059998,457.059998,256000000,-0.002509751
1994/6/9,457.059998,457.869995,455.859985,457.859985,457.859985,252870000,0.001750289
1994/6/10,457.859985,459.480011,457.359985,458.670013,458.670013,222480000,0.001769161
1994/6/13,458.670013,459.359985,457.179993,459.100006,459.100006,243640000,0.000937478
1994/6/14,459.100006,462.519989,459.100006,462.369995,462.369995,288550000,0.007122607
1994/6/15,462.380005,463.230011,459.950012,460.609985,460.609985,269740000,-0.003806497
1994/6/16,460.609985,461.929993,459.799988,461.929993,461.929993,256390000,0.002865782
1994/6/17,461.929993,462.160004,458.440002,458.450012,458.450012,373450000,-0.007533568
1994/6/20,458.450012,458.450012,454.459991,455.480011,455.480011,229520000,-0.006478353
1994/6/21,455.480011,455.480011,449.450012,451.339996,451.339996,298730000,-0.009089345
1994/6/22,451.399994,453.910004,451.399994,453.089996,453.089996,251110000,0.003877343
1994/6/23,453.089996,454.160004,449.429993,449.630005,449.630005,256480000,-0.007636432
1994/6/24,449.630005,449.630005,442.51001,442.799988,442.799988,261260000,-0.015190305
1994/6/27,442.779999,447.76001,439.829987,447.309998,447.309998,250080000,0.010185208
1994/6/28,447.359985,448.470001,443.079987,446.070007,446.070007,267740000,-0.002772107
1994/6/29,446.049988,449.829987,446.040009,447.630005,447.630005,264430000,0.003497204
1994/6/30,447.630005,448.609985,443.660004,444.269989,444.269989,293410000,-0.007506235
1994/7/1,444.269989,446.450012,443.579987,446.200012,446.200012,199030000,0.004344257
1994/7/5,446.200012,447.619995,445.140015,446.369995,446.369995,195410000,0.000380957
1994/7/6,446.290009,447.279999,444.179993,446.130005,446.130005,236230000,-0.000537648
1994/7/7,446.149994,448.640015,446.149994,448.380005,448.380005,259740000,0.005043373
1994/7/8,448.380005,449.75,446.529999,449.549988,449.549988,236520000,0.002609356
1994/7/11,449.559998,450.23999,445.269989,448.059998,448.059998,222970000,-0.003314403
1994/7/12,448.019989,448.160004,444.649994,447.950012,447.950012,252250000,-0.000245472
1994/7/13,448.029999,450.059998,447.970001,448.730011,448.730011,265840000,0.001741263
1994/7/14,448.730011,454.329987,448.730011,453.410004,453.410004,322330000,0.010429418
1994/7/15,453.279999,454.329987,452.799988,454.160004,454.160004,275860000,0.001654132
1994/7/18,454.410004,455.709991,453.26001,455.220001,455.220001,227460000,0.002333973
1994/7/19,455.220001,455.299988,453.859985,453.859985,453.859985,251530000,-0.002987602
1994/7/20,453.890015,454.160004,450.690002,451.600006,451.600006,267840000,-0.004979463
1994/7/21,451.600006,453.220001,451,452.609985,452.609985,292120000,0.002236446
1994/7/22,452.609985,454.029999,452.329987,453.109985,453.109985,261600000,0.001104704
1994/7/25,453.100006,454.320007,452.76001,454.25,454.25,213470000,0.002515979
1994/7/26,454.25,454.25,452.779999,453.359985,453.359985,232670000,-0.001959307
1994/7/27,453.359985,453.380005,451.359985,452.570007,452.570007,251680000,-0.001742496
1994/7/28,452.570007,454.929993,452.299988,454.23999,454.23999,245990000,0.003689999
1994/7/29,454.25,459.329987,454.25,458.26001,458.26001,269560000,0.008849991
1994/8/1,458.279999,461.01001,458.079987,461.01001,461.01001,258180000,0.00600096
1994/8/2,461.01001,462.769989,459.700012,460.559998,460.559998,294740000,-0.000976144
1994/8/3,460.649994,461.459991,459.51001,461.450012,461.450012,283840000,0.00193246
1994/8/4,461.450012,461.48999,458.399994,458.399994,458.399994,289150000,-0.006609639
1994/8/5,458.339996,458.339996,456.079987,457.089996,457.089996,230270000,-0.002857762
1994/8/8,457.079987,458.299988,457.01001,457.890015,457.890015,217680000,0.001750244
1994/8/9,457.890015,458.160004,456.660004,457.920013,457.920013,259140000,6.55135E-05
1994/8/10,457.980011,460.480011,457.980011,460.299988,460.299988,279500000,0.00519736
1994/8/11,460.309998,461.410004,456.880005,458.880005,458.880005,275690000,-0.003084908
1994/8/12,458.880005,462.269989,458.880005,461.940002,461.940002,249280000,0.006668403
1994/8/15,461.970001,463.339996,461.209991,461.230011,461.230011,223210000,-0.001536977
1994/8/16,461.220001,465.200012,459.890015,465.01001,465.01001,306640000,0.008195475
1994/8/17,465.109985,465.910004,464.570007,465.170013,465.170013,309250000,0.000344085
1994/8/18,465.100006,465.100006,462.299988,463.170013,463.170013,287330000,-0.004299503
1994/8/19,463.25,464.369995,461.809998,463.679993,463.679993,276630000,0.001101064
1994/8/22,463.609985,463.609985,461.459991,462.320007,462.320007,235870000,-0.002933027
1994/8/23,462.390015,466.579987,462.390015,464.51001,464.51001,307240000,0.004736985
1994/8/24,464.51001,469.049988,464.51001,469.029999,469.029999,310510000,0.00973066
1994/8/25,469.070007,470.119995,467.640015,468.079987,468.079987,284230000,-0.002025482
1994/8/26,468.079987,474.649994,468.079987,473.799988,473.799988,305120000,0.012220136
1994/8/29,473.890015,477.140015,473.890015,474.589996,474.589996,266080000,0.001667387
1994/8/30,474.589996,476.609985,473.559998,476.070007,476.070007,294520000,0.003118504
1994/8/31,476.070007,477.589996,474.429993,475.48999,475.48999,354650000,-0.001218344
1994/9/1,475.48999,475.48999,471.73999,473.170013,473.170013,282830000,-0.004879129
1994/9/2,473.200012,474.890015,470.670013,470.98999,470.98999,216150000,-0.004607272
1994/9/6,471,471.920013,469.640015,471.859985,471.859985,199670000,0.001847162
1994/9/7,471.859985,472.410004,470.200012,470.98999,470.98999,290330000,-0.001843757
1994/9/8,470.959991,473.399994,470.859985,473.140015,473.140015,295010000,0.004564906
1994/9/9,473.130005,473.130005,466.549988,468.179993,468.179993,293360000,-0.010483201
1994/9/12,468.179993,468.420013,466.149994,466.209991,466.209991,244680000,-0.004207788
1994/9/13,466.269989,468.76001,466.269989,467.51001,467.51001,293370000,0.002788484
1994/9/14,467.549988,468.859985,466.820007,468.799988,468.799988,297480000,0.002759252
1994/9/15,468.799988,474.809998,468.790009,474.809998,474.809998,281920000,0.012819988
1994/9/16,474.809998,474.809998,470.059998,471.190002,471.190002,410750000,-0.007624094
1994/9/19,471.209991,473.149994,470.679993,470.850006,470.850006,277110000,-0.000721569
1994/9/20,470.829987,470.829987,463.359985,463.359985,463.359985,326050000,-0.015907446
1994/9/21,463.420013,464.01001,458.470001,461.459991,461.459991,351830000,-0.004100471
1994/9/22,461.450012,463.220001,460.959991,461.269989,461.269989,305210000,-0.000411741
1994/9/23,461.269989,462.140015,459.01001,459.670013,459.670013,300060000,-0.003468632
1994/9/26,459.649994,460.869995,459.309998,460.820007,460.820007,272530000,0.002501782
1994/9/27,460.820007,462.75,459.829987,462.049988,462.049988,290330000,0.002669114
1994/9/28,462.100006,465.549988,462.100006,464.839996,464.839996,330020000,0.006038325
1994/9/29,464.839996,464.839996,461.51001,462.23999,462.23999,302280000,-0.005593335
1994/9/30,462.269989,465.299988,461.910004,462.709991,462.709991,291900000,0.00101679
1994/10/3,462.690002,463.309998,460.329987,461.73999,461.73999,269130000,-0.002096348
1994/10/4,461.769989,462.459991,454.029999,454.589996,454.589996,325620000,-0.015484892
1994/10/5,454.589996,454.589996,449.269989,453.519989,453.519989,359670000,-0.002353785
1994/10/6,453.519989,454.48999,452.130005,452.359985,452.359985,272620000,-0.002557779
1994/10/7,452.369995,455.670013,452.130005,455.100006,455.100006,284230000,0.006057169
1994/10/10,455.119995,459.290009,455.119995,459.040009,459.040009,213110000,0.008657444
1994/10/11,459.040009,466.339996,459.040009,465.790009,465.790009,355540000,0.014704601
1994/10/12,465.779999,466.700012,464.790009,465.470001,465.470001,269550000,-0.000687022
1994/10/13,465.559998,471.299988,465.559998,467.790009,467.790009,337900000,0.004984227
1994/10/14,467.779999,469.529999,466.109985,469.100006,469.100006,251770000,0.002800395
1994/10/17,469.109985,469.880005,468.160004,468.959991,468.959991,238490000,-0.000298476
1994/10/18,469.019989,469.190002,466.540009,467.660004,467.660004,259730000,-0.002772064
1994/10/19,467.690002,471.429993,465.959991,470.279999,470.279999,317030000,0.00560235
1994/10/20,470.369995,470.369995,465.390015,466.850006,466.850006,331460000,-0.007293512
1994/10/21,466.690002,466.690002,463.829987,464.890015,464.890015,315310000,-0.004198331
1994/10/24,464.890015,466.369995,460.799988,460.829987,460.829987,282800000,-0.008733309
1994/10/25,460.829987,461.950012,458.26001,461.529999,461.529999,326110000,0.001519024
1994/10/26,461.549988,463.769989,461.220001,462.619995,462.619995,322570000,0.002361701
1994/10/27,462.679993,465.850006,462.619995,465.850006,465.850006,327790000,0.006981996
1994/10/28,465.839996,473.779999,465.799988,473.769989,473.769989,381450000,0.017001144
1994/10/31,473.76001,474.73999,472.329987,472.350006,472.350006,302820000,-0.002997199
1994/11/1,472.26001,472.26001,467.640015,468.420013,468.420013,314940000,-0.008320087
1994/11/2,468.410004,470.920013,466.359985,466.51001,466.51001,331360000,-0.004077544
1994/11/3,466.5,468.640015,466.399994,467.910004,467.910004,285170000,0.003000995
1994/11/4,467.959991,469.279999,462.279999,462.279999,462.279999,280560000,-0.012032239
1994/11/7,462.309998,463.559998,461.25,463.070007,463.070007,255030000,0.001708938
1994/11/8,463.079987,467.540009,463.070007,465.649994,465.649994,290860000,0.005571484
1994/11/9,465.649994,469.950012,463.459991,465.399994,465.399994,337780000,-0.000536884
1994/11/10,465.399994,467.790009,463.730011,464.369995,464.369995,280910000,-0.002213148
1994/11/11,464.170013,464.170013,461.450012,462.350006,462.350006,220800000,-0.004349956
1994/11/14,462.440002,466.290009,462.350006,466.040009,466.040009,260380000,0.007980973
1994/11/15,466.040009,468.51001,462.950012,465.029999,465.029999,336450000,-0.002167217
1994/11/16,465.059998,466.25,464.279999,465.619995,465.619995,296980000,0.001268727
1994/11/17,465.709991,465.829987,461.470001,463.570007,463.570007,323190000,-0.004402706
1994/11/18,463.600006,463.839996,460.25,461.470001,461.470001,356730000,-0.004530073
1994/11/21,461.690002,463.410004,457.549988,458.299988,458.299988,293030000,-0.00686938
1994/11/22,457.950012,458.029999,450.079987,450.089996,450.089996,387270000,-0.017914013
1994/11/23,450.01001,450.609985,444.179993,449.929993,449.929993,430760000,-0.000355491
1994/11/25,449.940002,452.869995,449.940002,452.290009,452.290009,118290000,0.005245296
1994/11/28,452.26001,454.190002,451.040009,454.160004,454.160004,265480000,0.004134504
1994/11/29,454.230011,455.170013,452.140015,455.170013,455.170013,286620000,0.002223906
1994/11/30,455.170013,457.130005,453.269989,453.690002,453.690002,298650000,-0.003251556
1994/12/1,453.549988,453.910004,447.970001,448.920013,448.920013,285920000,-0.010513763
1994/12/2,448.920013,453.309998,448,453.299988,453.299988,284750000,0.009756694
1994/12/5,453.299988,455.040009,452.059998,453.320007,453.320007,258490000,4.41628E-05
1994/12/6,453.290009,453.929993,450.350006,453.109985,453.109985,298930000,-0.000463297
1994/12/7,453.109985,453.109985,450.01001,451.230011,451.230011,283490000,-0.004149046
1994/12/8,451.230011,452.059998,444.589996,445.450012,445.450012,362290000,-0.012809429
1994/12/9,445.450012,446.980011,442.880005,446.959991,446.959991,336440000,0.003389783
1994/12/12,446.950012,449.480011,445.619995,449.470001,449.470001,285730000,0.005615738
1994/12/13,449.519989,451.690002,449.429993,450.149994,450.149994,307110000,0.001512877
1994/12/14,450.049988,456.160004,450.049988,454.970001,454.970001,355000000,0.010707558
1994/12/15,454.970001,456.839996,454.5,455.339996,455.339996,332790000,0.000813229
1994/12/16,455.350006,458.799988,455.350006,458.799988,458.799988,481860000,0.0075987
1994/12/19,458.779999,458.779999,456.640015,457.910004,457.910004,271850000,-0.001939808
1994/12/20,458.079987,458.450012,456.369995,457.100006,457.100006,326530000,-0.001768902
1994/12/21,457.23999,461.700012,457.170013,459.609985,459.609985,379130000,0.005491094
1994/12/22,459.619995,461.209991,459.329987,459.679993,459.679993,340330000,0.00015232
1994/12/23,459.700012,461.320007,459.390015,459.829987,459.829987,196540000,0.000326301
1994/12/27,459.850006,462.730011,459.850006,462.470001,462.470001,211180000,0.005741283
1994/12/28,462.470001,462.48999,459,460.859985,460.859985,246260000,-0.003481341
1994/12/29,460.920013,461.809998,460.359985,461.170013,461.170013,250650000,0.000672716
1994/12/30,461.170013,462.119995,459.23999,459.269989,459.269989,256260000,-0.004120008
1995/1/3,459.209991,459.269989,457.200012,459.109985,459.109985,262450000,-0.000348388
1995/1/4,459.130005,460.720001,457.559998,460.709991,460.709991,319510000,0.003485017
1995/1/5,460.730011,461.299988,459.75,460.339996,460.339996,309050000,-0.000803097
1995/1/6,460.380005,462.48999,459.470001,460.679993,460.679993,308070000,0.000738578
1995/1/9,460.670013,461.769989,459.73999,460.829987,460.829987,278790000,0.000325593
1995/1/10,460.899994,464.589996,460.899994,461.679993,461.679993,352450000,0.001844511
1995/1/11,461.679993,463.609985,458.649994,461.660004,461.660004,346310000,-4.32962E-05
1995/1/12,461.640015,461.929993,460.630005,461.640015,461.640015,313040000,-4.32981E-05
1995/1/13,461.640015,466.429993,461.640015,465.970001,465.970001,336740000,0.009379573
1995/1/16,465.970001,470.390015,465.970001,469.380005,469.380005,315810000,0.007318076
1995/1/17,469.380005,470.149994,468.190002,470.049988,470.049988,331520000,0.001427379
1995/1/18,470.049988,470.429993,468.029999,469.709991,469.709991,344660000,-0.000723321
1995/1/19,469.720001,469.720001,466.399994,466.950012,466.950012,297220000,-0.005875921
1995/1/20,466.950012,466.98999,463.98999,464.779999,464.779999,378190000,-0.004647206
1995/1/23,464.779999,466.230011,461.140015,465.820007,465.820007,325830000,0.002237635
1995/1/24,465.809998,466.880005,465.470001,465.859985,465.859985,315430000,8.58228E-05
1995/1/25,465.859985,469.51001,464.399994,467.440002,467.440002,342610000,0.003391613
1995/1/26,467.440002,468.619995,466.899994,468.320007,468.320007,304730000,0.001882605
1995/1/27,468.320007,471.359985,468.320007,470.390015,470.390015,339510000,0.004420072
1995/1/30,470.390015,470.519989,467.48999,468.51001,468.51001,318550000,-0.003996694
1995/1/31,468.51001,471.029999,468.179993,470.420013,470.420013,411590000,0.00407676
1995/2/1,470.420013,472.75,469.290009,470.399994,470.399994,395310000,-4.25556E-05
1995/2/2,470.399994,472.790009,469.950012,472.790009,472.790009,322110000,0.005080814
1995/2/3,472.779999,479.910004,472.779999,478.649994,478.649994,441000000,0.012394477
1995/2/6,478.640015,481.950012,478.359985,481.140015,481.140015,325660000,0.005202175
1995/2/7,481.140015,481.320007,479.690002,480.809998,480.809998,314660000,-0.000685906
1995/2/8,480.809998,482.600006,480.399994,481.190002,481.190002,318430000,0.000790341
1995/2/9,481.190002,482,479.910004,480.190002,480.190002,325570000,-0.002078181
1995/2/10,480.190002,481.959991,479.529999,481.459991,481.459991,295600000,0.002644764
1995/2/13,481.459991,482.859985,481.070007,481.649994,481.649994,256270000,0.000394639
1995/2/14,481.649994,482.940002,480.890015,482.549988,482.549988,300720000,0.001868564
1995/2/15,482.549988,485.540009,481.769989,484.540009,484.540009,378040000,0.004123969
1995/2/16,484.559998,485.220001,483.049988,485.220001,485.220001,360990000,0.001403376
1995/2/17,485.149994,485.220001,481.970001,481.970001,481.970001,347970000,-0.006697993
1995/2/21,481.950012,483.26001,481.940002,482.720001,482.720001,308090000,0.001556113
1995/2/22,482.73999,486.149994,482.450012,485.070007,485.070007,339460000,0.004868259
1995/2/23,485.070007,489.190002,485.070007,486.910004,486.910004,394280000,0.003793261
1995/2/24,486.820007,488.279999,485.700012,488.109985,488.109985,302930000,0.002464482
1995/2/27,488.26001,488.26001,483.179993,483.809998,483.809998,285790000,-0.008809463
1995/2/28,483.809998,487.440002,483.769989,487.390015,487.390015,317220000,0.007399634
1995/3/1,487.390015,487.829987,484.920013,485.649994,485.649994,362600000,-0.003570079
1995/3/2,485.649994,485.709991,483.190002,485.130005,485.130005,330030000,-0.001070707
1995/3/3,485.130005,485.420013,483.070007,485.420013,485.420013,330840000,0.000597794
1995/3/6,485.420013,485.700012,481.519989,485.630005,485.630005,298870000,0.000432599
1995/3/7,485.630005,485.630005,479.700012,482.119995,482.119995,355550000,-0.007227745
1995/3/8,482.119995,484.079987,481.570007,483.140015,483.140015,349780000,0.002115697
1995/3/9,483.140015,483.73999,482.049988,483.160004,483.160004,319320000,4.13731E-05
1995/3/10,483.160004,490.369995,483.160004,489.570007,489.570007,382940000,0.013266833
1995/3/13,489.570007,491.279999,489.350006,490.049988,490.049988,275280000,0.000980413
1995/3/14,490.049988,493.690002,490.049988,492.890015,492.890015,346160000,0.005795382
1995/3/15,492.890015,492.890015,490.829987,491.880005,491.880005,309540000,-0.002049159
